age,education_level,years_experience,job_level,gender,industry,city,hours_per_week,remote_ratio,salary
56,5,37,5,2,0,1,52,100,115369.99103137609
36,3,35,5,0,3,3,30,0,108797.99000273897
54,1,35,4,2,4,3,59,50,97244.53765709333
24,5,3,2,0,2,1,38,100,52277.14792611134
51,2,12,2,1,0,3,35,0,56360.64419113866
22,1,37,2,1,2,2,54,100,91879.52800305728
54,5,24,4,0,0,1,47,100,91486.00929359408
33,2,2,3,1,4,3,40,50,45410.47903802771
50,1,31,1,0,1,4,36,100,78036.75874015632
50,5,38,2,2,1,2,53,100,103019.85176458544
36,4,0,3,1,3,2,37,50,50863.515116293194
43,2,10,5,0,2,2,50,100,69540.67623986535
42,4,1,1,0,2,0,52,50,43116.604086554085
37,3,4,5,2,2,1,59,100,61521.38049944955
33,5,21,3,2,1,0,52,0,78038.83255587742
34,5,12,3,0,3,3,32,0,65069.39590901784
25,5,30,1,0,0,2,40,50,84455.55437810038
46,3,34,5,0,2,2,31,50,109177.13531895685
34,5,37,5,0,0,2,44,50,115912.28994776386
55,1,34,5,0,4,2,44,50,103199.80676550082
27,4,12,1,2,0,3,34,50,53841.52911691753
34,3,6,4,1,0,4,49,50,55281.180962561404
22,3,4,1,0,0,1,37,100,41093.449711151276
32,4,28,5,0,1,4,45,0,97684.98634460049
53,4,7,2,2,0,1,41,50,50396.660986945244
43,3,7,2,1,2,2,43,100,51834.22547895917
59,4,6,3,2,3,0,50,100,58663.67928552738
51,2,18,4,2,4,3,42,50,76847.83918573555
51,4,38,3,0,2,1,38,0,105765.85176651346
49,1,22,3,0,3,2,36,50,73354.694489614
32,1,35,2,2,2,0,56,0,86944.37132314919
20,2,31,1,0,0,2,46,0,78444.49874748132
53,4,3,3,0,4,3,31,50,54593.81829075956
34,1,29,3,0,2,0,37,0,85119.8616502293
33,5,38,4,1,4,1,55,0,115682.93366957777
48,4,4,2,1,1,1,42,0,51110.5742039849
53,2,2,1,0,1,1,37,50,40640.803193167456
37,4,21,4,2,0,1,47,0,84538.90807746156
26,3,27,1,1,0,0,42,0,76931.57282778498
48,3,21,1,2,1,3,52,100,64751.2155092158
50,1,21,3,0,2,0,37,50,73552.23855970436
44,3,33,4,2,3,1,45,0,102207.58929616035
57,2,28,3,2,3,3,49,50,91151.87208218918
33,1,12,5,1,1,4,32,50,68834.91084553534
27,2,6,1,2,3,4,44,100,40789.81332669021
46,2,9,4,2,2,0,39,100,64649.25261365097
21,3,27,2,1,3,1,54,0,79622.96760945079
36,3,3,3,0,3,4,47,0,49596.08430167608
56,2,31,5,2,1,4,59,0,104371.64336079198
33,3,21,5,0,4,2,48,50,86672.24057796493
44,3,19,5,0,4,2,53,100,86232.96796030761
49,3,19,3,0,2,3,31,100,77391.87881785275
48,4,5,2,1,4,3,50,0,49308.9615104183
39,2,8,4,0,0,1,39,100,60550.856932147384
40,5,27,1,2,1,4,57,50,80223.06790419243
41,2,12,2,0,4,0,45,0,57412.2892805824
54,1,30,3,0,3,0,37,100,85019.45221952644
56,3,38,4,0,4,2,36,0,107194.21316774614
35,3,13,1,2,1,3,33,50,49811.55295323541
36,5,21,4,0,3,1,55,50,84338.2250726639
35,1,36,1,0,3,2,38,0,87007.93959568346
21,4,23,1,0,1,2,31,0,74231.3878613972
23,2,7,5,1,2,1,58,100,66014.98250577148
40,4,14,3,2,2,1,45,50,72312.97199014289
58,1,5,2,1,1,4,58,50,46570.76099890659
53,5,22,5,2,1,1,36,0,92128.73504842892
49,1,24,5,0,1,1,52,100,89566.57380882374
25,5,30,4,2,3,2,44,0,97666.58622083094
36,4,28,1,2,3,2,52,0,78191.05246036068
58,4,22,1,2,1,0,52,0,71483.74485619848
44,1,9,4,2,3,0,34,50,58564.523406753025
24,1,8,3,1,0,0,30,0,50558.71145796212
24,3,12,1,2,1,1,49,0,54728.70699671993
39,5,31,5,1,3,4,34,100,108476.90469910137
35,3,0,5,2,2,2,42,0,58164.70627914394
56,2,0,1,0,1,3,55,100,36841.75559974773
59,2,36,1,2,1,4,49,0,89903.10019523332
28,1,39,3,0,1,3,42,50,99479.06483345336
24,4,17,1,2,4,1,52,0,63307.38445088109
21,2,35,3,1,1,3,58,50,95822.43253938202
28,2,30,5,1,2,0,47,0,98745.26877113535
55,3,0,3,1,3,2,31,50,46953.365549772505
41,3,35,1,2,1,4,56,50,87647.47542995226
41,2,8,2,2,0,0,47,0,49450.71492288441
41,1,21,1,2,3,2,39,100,63598.98964110438
53,3,27,2,2,2,0,32,50,85305.8009652413
48,2,25,5,2,4,4,50,50,93546.91727496184
57,4,9,4,0,2,1,59,0,64317.01042362019
52,3,2,5,2,4,3,39,100,57560.368826664555
37,2,1,5,0,3,1,38,50,57376.28326996998
26,5,36,5,2,4,3,32,0,114293.5572573671
20,3,30,3,2,3,3,51,50,89365.01569450175
52,5,32,5,2,2,4,35,0,109906.1057373241
20,3,31,4,2,2,4,40,0,96977.88358244351
43,3,11,1,1,4,1,35,100,52760.451328270065
23,5,2,2,1,0,2,34,0,47140.72124097273
23,1,25,5,0,2,2,59,100,86938.67911291527
37,2,13,2,0,5,1,43,0,57261.00864519967
46,1,11,5,2,1,3,31,0,69372.01458206198
51,1,25,3,2,3,4,30,50,78493.8486312805
52,2,15,2,2,1,1,34,100,60210.41579491707
47,4,7,5,2,1,2,37,50,65948.55264914653
55,1,27,5,1,1,3,39,100,92649.15567871017
25,1,6,4,0,4,2,50,100,56213.07627071639
35,1,14,4,0,2,3,59,50,66186.58874274281
53,4,35,4,0,1,2,48,100,105607.32781788432
42,3,7,3,1,4,0,32,100,56714.59161488084
43,5,9,2,2,2,3,47,50,58957.13383030947
32,5,14,3,1,3,3,36,100,71332.97417952353
37,4,17,1,1,2,3,42,50,62115.44236082242
32,1,36,5,0,2,0,43,0,106481.62637110827
56,5,34,5,1,1,0,47,50,110893.73052971435
58,4,1,5,0,4,2,51,100,59841.051375692055
36,2,21,4,1,0,4,41,0,81960.11827282698
34,5,14,5,0,3,2,37,0,82781.69491275998
37,2,36,4,0,4,3,53,0,104114.62219710022
42,1,38,1,2,1,3,47,50,89747.53166312855
49,5,35,3,0,4,2,35,50,104915.45003714373
53,4,4,3,1,0,1,41,0,52340.60025544873
23,3,14,3,0,3,4,32,100,64799.739012123784
22,5,26,4,1,2,0,54,100,96494.52216494111
26,5,15,2,0,3,4,32,0,69699.70909188545
37,5,35,2,2,0,1,45,100,99206.83646872675
26,5,37,1,2,3,2,46,100,94934.22942637315
59,4,17,2,1,3,2,45,50,71717.1990036755
25,4,34,1,0,1,3,42,100,87380.28838699867
41,3,24,5,1,2,2,54,50,90818.1574917534
20,4,21,3,2,0,1,42,0,77162.31524425208
23,4,30,4,1,1,2,53,100,96922.28861738245
48,1,36,1,1,3,2,41,100,86107.38774341166
40,1,33,4,0,3,1,58,50,95510.37695844934
45,2,22,4,2,4,0,31,50,83144.16331821085
33,3,15,3,2,1,4,55,0,69184.61322447174
28,1,5,5,0,0,2,43,0,60722.700658928145
31,3,14,5,0,0,4,39,100,79212.0222297811
25,3,17,2,0,0,4,48,50,68900.07946944506
39,5,37,5,2,0,3,52,50,115611.4259832018
43,3,12,3,2,3,0,51,100,64397.00959655029
46,5,23,4,0,3,4,53,50,88214.91854385746
57,2,12,1,1,1,3,55,50,56116.49935930724
27,2,0,1,2,2,1,58,50,31418.71660819996
20,2,35,5,0,0,1,34,50,104616.15389069708
43,5,17,2,0,3,1,45,100,69531.7850611713
26,5,32,1,1,1,1,34,0,83082.07927984609
38,2,37,2,0,0,1,31,0,94032.4055779693
41,5,5,1,1,2,3,35,100,47608.36101830114
54,4,16,2,1,0,0,57,0,65520.573322699434
49,4,3,2,2,4,0,41,50,47690.73971317803
48,5,13,4,0,0,3,56,100,71720.5482376292
41,5,29,3,2,4,3,42,0,91505.98530035891
30,1,19,1,2,2,2,42,50,61610.94824737491
39,1,7,5,2,4,4,56,0,63482.58059590544
48,3,1,3,0,2,1,50,100,47892.21358086598
53,3,36,4,0,1,4,54,0,106422.59827376269
20,3,3,4,0,4,2,43,0,55397.273812121726
50,2,9,4,2,0,0,48,0,63615.278830683645
49,4,19,5,1,0,1,44,100,85522.31796675335
37,2,34,1,2,1,0,50,50,82670.22449841112
36,5,9,1,1,3,3,32,100,53648.16846779841
57,1,27,2,0,2,4,38,0,79453.8027904897
33,5,14,2,0,3,0,54,100,65679.55914275054
42,5,35,2,2,3,2,59,0,96125.58291302035
44,1,0,5,1,1,0,39,50,52889.930668873094
34,5,21,3,0,1,1,58,50,78464.82814438787
41,3,26,1,0,4,1,36,0,76125.91475692844
22,1,28,2,2,4,4,43,100,76554.44952543672
38,5,14,5,2,4,3,46,0,81677.96330295633
53,3,9,5,2,4,1,54,100,71841.84770618047
54,3,19,2,1,4,2,43,100,67464.28576955748
20,4,21,4,1,0,4,54,0,87992.37607939246
40,3,8,4,0,1,1,39,50,64899.92635462691
48,2,31,4,2,2,2,34,50,96792.16718959138
25,1,16,2,0,2,0,56,100,60178.61911108907
56,1,18,5,2,2,2,47,0,81048.27015082318
20,1,39,5,0,2,4,58,0,110666.2487867587
20,5,26,1,0,2,1,46,0,79550.40496773942
46,5,36,4,2,0,3,47,50,112319.19717112114
40,2,33,2,0,1,3,33,50,89118.20725734913
35,3,9,1,2,4,2,49,100,49849.704840303515
59,5,29,5,0,4,2,30,50,103555.89057230961
45,3,20,1,0,4,2,42,50,64636.01612242488
35,3,20,4,1,1,1,58,0,81929.84491111893
47,5,33,3,1,1,3,53,0,99121.90883971888
20,5,8,4,0,0,3,39,50,69713.53919998392
55,2,33,4,0,0,4,57,100,100998.34779994795
29,4,11,2,2,4,4,44,0,58804.7198814297
36,1,20,3,1,1,0,53,100,71762.33570547869
42,5,19,3,1,4,1,53,50,76198.20995079525
26,5,5,3,0,0,2,34,50,52988.6902573963
26,3,35,5,2,4,4,55,0,109413.094420445
34,4,11,1,1,0,0,47,0,53466.27060717372
53,5,30,5,0,3,0,33,0,106318.03263213836
23,4,1,3,0,2,3,30,0,47749.335772815604
33,1,15,2,0,3,1,39,50,58981.25483533238
33,3,0,4,0,4,1,46,50,50798.52521136644
35,2,3,4,0,4,2,57,0,53227.008316295425
26,1,0,5,1,1,1,55,100,48285.393976951884
51,4,34,5,1,2,2,32,0,110617.48582615276
38,4,12,2,2,0,1,33,0,60764.665138686505
21,1,30,4,0,4,3,41,0,89503.62665370882
29,4,19,5,2,0,0,56,100,88901.41408468522
36,2,6,1,0,0,1,57,0,45484.363552627896
56,2,39,5,0,0,1,40,50,112834.74983006011
31,4,32,5,0,3,3,32,100,105794.76237672384
25,4,27,3,2,0,4,57,50,87925.74072140869
41,2,19,1,0,1,2,40,100,60435.36396301031
51,4,31,1,2,3,4,32,100,84318.31184095108
39,5,8,2,1,3,0,53,0,53047.95079207056
20,3,33,3,0,4,4,33,50,97631.7383209705
25,5,13,1,2,2,0,32,100,58034.89145164164
38,4,3,3,1,2,2,54,50,49415.24453108614
37,4,28,3,0,4,3,41,100,87570.6808324708
25,3,14,4,1,2,0,41,0,71842.10035672523
52,4,16,1,0,0,2,46,100,62770.70032176386
42,3,18,4,2,1,3,53,50,77218.10972582333
42,2,37,5,0,0,4,50,50,108253.10280213547
45,3,8,5,0,2,4,59,50,66095.88872532907
32,3,26,4,2,2,0,37,50,91786.38191985746
26,5,14,5,2,1,1,39,100,82160.21739311046
34,4,36,4,2,3,1,45,100,107504.81148974353
46,2,27,2,0,3,3,48,100,77132.60367986247
45,1,3,3,1,1,4,44,100,45530.27432318576
52,3,20,2,2,3,2,51,0,70015.59472590053
34,1,33,1,1,2,3,40,100,84930.45834251426
55,4,18,2,2,3,0,59,0,70195.24602513177
46,3,36,2,2,2,0,36,100,93870.51703189092
24,1,3,5,0,4,3,53,100,60013.13771732183
21,5,36,4,2,0,2,36,100,110555.83744579821
52,1,31,1,1,3,4,52,0,80119.41083648235
35,5,11,5,0,4,4,47,100,79116.30170742201
42,2,15,1,2,3,2,48,100,58456.46158107573
57,4,13,3,1,4,4,45,100,66556.74439569599
35,1,0,4,0,1,1,51,50,46650.07399051186
33,3,31,5,1,4,1,32,50,103269.65791429645
48,4,20,2,0,2,2,54,50,73216.51725093734
45,1,3,3,0,1,1,54,0,42867.60937226308
54,3,8,2,0,1,3,35,100,50195.85358504474
34,3,21,1,2,2,4,30,0,67453.6834540008
22,3,11,3,0,3,3,30,100,58987.950966023425
42,3,29,5,2,1,2,44,0,96887.38319931575
48,1,29,2,2,3,1,49,50,79528.79798829023
53,2,31,2,2,0,3,40,100,85647.93115722813
52,5,35,1,2,4,3,39,50,93725.9251952584
42,5,6,1,0,4,0,53,50,50799.33152311968
26,5,16,4,2,2,3,32,100,79590.59641897467
22,2,0,4,1,2,1,33,0,50968.44310693706
51,3,13,1,1,4,4,41,50,53985.0301257047
50,3,37,4,0,0,4,56,50,104504.99774528806
37,4,25,2,2,2,4,35,100,80129.21592698895
26,5,26,1,1,0,1,56,100,80318.38670683414
20,5,15,3,1,2,4,54,0,74131.58632259487
33,3,6,1,2,1,4,49,50,47478.738986962715
51,5,31,5,2,3,2,48,50,107593.74325464694
25,3,24,5,0,4,2,55,0,95902.28962407295
58,3,30,1,1,3,0,55,100,82550.94510470005
29,3,15,3,0,4,0,45,100,68370.73519657977
26,1,13,1,1,2,3,54,100,53481.96965733087
45,1,24,3,2,3,3,52,0,81113.39906373863
53,1,29,2,1,0,3,54,100,77641.74750358262
49,1,6,2,1,2,0,56,100,45150.01469796541
55,2,11,3,1,1,4,39,0,58499.403875690514
40,4,2,4,2,3,3,35,50,55708.107671458405
36,4,26,2,2,3,4,49,50,80924.34385874345
52,3,18,5,1,1,4,34,0,84031.98680821389
29,5,36,1,1,4,0,39,100,96544.44154193909
31,1,6,4,2,2,2,41,100,58530.27158555034
35,4,15,5,2,1,2,47,50,82243.4422216296
51,4,31,1,2,0,1,32,100,85139.97624706179
34,1,7,5,1,2,2,34,50,60674.06194269714
46,2,12,4,2,1,3,58,50,69389.44682262724
47,2,10,3,0,1,0,32,100,61655.28685117714
36,4,19,1,2,3,4,32,50,59977.99300140291
21,2,17,5,0,3,0,38,50,83776.20530382478
55,1,36,5,1,3,1,33,0,102997.44184202424
26,4,5,4,0,2,1,59,100,58831.950991651654
32,1,19,4,0,4,1,49,0,76758.88770857982
34,2,31,4,0,2,4,46,100,93331.74963033907
44,1,28,3,2,3,1,57,100,83969.63437812573
42,2,3,2,1,3,1,36,100,41278.27206029608
41,2,6,5,2,2,1,58,100,64380.52967977552
45,1,19,3,0,1,4,55,50,70051.53265643294
52,2,33,5,2,1,1,42,0,102637.47587418924
30,3,35,3,1,3,3,54,0,99955.59098113442
29,1,6,1,1,3,0,57,50,40197.58897869831
44,3,32,2,1,4,1,53,0,91046.38238503205
56,1,14,5,1,1,1,41,0,71593.33983501639
57,2,31,4,0,4,0,47,100,93777.64955652226
43,2,21,2,0,3,1,51,100,70828.20294037064
59,4,39,5,0,3,1,55,100,117288.87513088628
52,4,28,1,0,4,3,55,100,79834.61282132493
36,3,24,5,0,4,2,44,50,90966.85417224505
43,2,4,5,2,3,4,34,50,57911.48199501545
56,4,13,5,1,0,4,53,50,77846.04720927177
21,2,34,2,0,3,0,30,0,90294.68648377481
51,1,1,5,1,1,3,38,100,53022.253218024925
43,4,24,4,1,3,4,38,0,92416.36154953411
28,3,15,3,0,2,0,42,100,67130.36257578658
23,4,15,4,0,3,0,40,100,79580.96400598742
36,2,10,1,1,0,0,57,0,48426.3387758311
36,5,34,2,1,1,4,52,0,98218.90690259576
49,5,22,3,1,3,2,53,0,83673.26825080608
59,2,4,2,2,4,0,58,50,47497.3368136824
30,1,34,2,2,1,1,38,0,92255.22276237015
40,4,28,5,1,1,2,58,50,100577.52459133127
40,5,4,4,2,0,2,34,0,59395.85999680094
37,1,2,3,1,4,1,43,50,41907.66041595251
48,2,5,5,1,2,4,56,0,60571.23972272264
43,1,22,3,0,3,4,59,50,77441.92247796261
29,2,1,4,1,2,3,45,0,53110.11771803889
36,4,17,5,0,4,4,31,100,85951.2581233494
37,1,29,3,0,1,3,59,0,85175.39482693424
39,4,37,5,1,0,0,44,0,115630.7564588695
56,1,4,2,2,0,4,59,100,44061.141996778744
37,2,10,1,1,1,4,46,100,47370.49107736054
36,2,0,3,1,0,1,34,50,129541.50451673455
28,1,9,4,2,2,0,53,100,64206.60234382633
33,2,25,3,0,1,3,39,50,78658.87143991016
48,3,32,1,2,3,0,44,0,86100.04766380656
50,3,26,3,1,3,2,49,100,82938.70975675512
23,4,11,3,1,5,1,33,50,64784.70737599717
37,3,1,3,2,1,2,33,0,50762.08960374644
39,3,0,4,2,2,3,53,50,51996.37408901997
28,5,0,1,2,1,4,58,0,39955.07804309916
32,5,32,1,0,1,4,36,50,87618.11002716274
34,5,21,4,2,2,4,58,0,89234.3348080426
46,5,11,3,1,0,3,56,0,68007.38225974918
34,2,38,3,2,2,2,30,50,103351.62562522617
47,4,35,1,1,1,3,55,0,92571.04952948408
56,4,20,3,0,1,3,51,50,79822.13821122056
38,3,19,2,0,1,2,49,0,70129.06649418124
45,4,35,3,2,1,4,31,100,99153.48607012696
45,3,25,3,1,4,1,48,100,84490.21887627366
44,4,30,5,0,0,3,33,50,102520.93075909081
45,1,0,1,2,1,3,55,100,28728.33036275619
45,1,37,1,0,4,2,52,100,90770.33861283885
47,4,13,2,2,1,1,30,0,60389.41322427439
37,2,25,2,1,0,3,30,100,75764.79157334224
51,3,6,2,2,0,0,32,50,48165.32022313403
22,4,11,1,1,2,1,47,50,52884.89210922955
21,3,23,5,0,4,3,32,0,88487.07730793864
52,5,18,5,1,0,1,32,100,86103.74267120873
38,4,8,4,1,3,0,56,0,65450.4309699985
36,2,34,1,0,1,0,42,100,85601.30657204436
52,5,3,4,1,0,1,30,100,61151.37705864076
31,4,31,3,1,4,4,42,100,93665.72876325507
22,1,5,2,2,4,1,51,0,39319.95443400783
45,4,27,4,1,4,2,53,0,95639.16651547725
54,1,27,4,2,2,4,34,100,89337.28301306421
27,1,39,1,1,1,0,46,50,89250.54338126616
55,4,28,2,0,3,4,40,100,86610.86475279361
26,4,4,2,1,4,0,39,50,49437.21911495573
55,1,4,5,1,1,0,56,100,58473.27066345762
35,3,36,4,1,4,0,52,100,105700.36579824572
43,5,27,5,2,4,2,56,50,98499.40740560828
20,2,8,4,0,3,2,44,50,59754.93076920888
44,4,28,1,0,1,3,42,0,80817.26656426274
29,5,13,1,1,4,2,39,50,59380.44328466965
35,5,37,3,1,2,0,38,100,105444.07124667661
35,3,39,4,2,4,1,57,0,111578.0729208716
27,5,33,4,0,1,4,36,100,99249.13894680965
48,4,36,2,1,0,1,54,0,99353.75425029894
58,5,13,2,1,4,0,39,100,64681.08638641438
47,4,17,5,0,2,1,38,50,83404.47326526858
25,4,32,3,1,2,4,42,100,96674.75761862726
35,1,33,1,1,4,3,45,100,80705.51882707194
39,3,27,4,0,1,3,31,0,89328.9220909665
35,2,35,5,2,4,2,37,50,107800.43465464159
26,1,36,3,1,2,1,57,50,99297.07934637264
33,2,22,2,1,4,2,52,100,74199.28071668897
45,4,16,3,0,2,2,57,100,74148.74499730174
45,1,10,5,0,0,1,36,0,63911.135861686475
33,5,31,1,2,4,1,31,0,88135.04905231875
26,5,36,2,2,3,4,30,50,98043.53057532509
52,2,14,2,1,4,1,33,50,58812.29819216419
45,4,3,1,2,2,1,52,0,42396.4834340522
39,2,38,2,2,1,2,35,0,98784.49488320723
22,3,29,5,2,2,3,55,100,97686.12607636764
23,5,9,2,1,0,0,31,100,57758.68798211881
45,1,22,4,2,1,3,36,0,77220.55526449873
30,1,23,3,2,3,1,39,0,72867.87640568697
21,1,35,5,2,3,0,56,0,103774.78274387795
33,5,4,1,0,0,1,38,100,48201.46665760044
49,4,36,5,2,0,4,31,50,114388.79226841901
31,5,18,4,2,0,1,55,0,82414.30002163572
45,5,36,2,0,0,0,44,100,99093.82962083122
52,1,7,2,0,4,4,56,50,46215.27281227128
32,5,6,5,1,2,0,44,0,65716.78288920269
33,1,39,2,1,4,4,50,50,92702.48501707402
43,4,12,2,0,1,2,45,100,63579.41727984925
53,3,36,4,1,3,0,56,100,102247.1190156701
45,1,26,1,2,3,2,31,0,67490.93348773142
40,2,17,3,1,1,2,46,50,67868.63094673147
47,3,23,5,2,3,1,40,50,86535.30570423247
55,4,1,1,2,0,3,52,50,41571.89902775954
59,3,15,3,2,0,4,47,50,68334.29399889034
21,1,13,1,0,0,0,51,100,50563.924022219675
28,4,16,5,1,1,2,52,50,82769.31652343963
42,2,5,4,1,2,1,30,0,57994.31632993266
34,1,34,4,0,1,0,56,100,98098.594407721
32,1,16,4,0,2,1,41,0,70975.79977655811
42,4,37,1,1,3,0,54,50,90863.74076196636
36,4,39,5,0,3,1,35,50,115129.94099282262
21,3,5,2,0,3,1,47,100,49845.2509481784
39,2,37,2,2,2,3,46,50,94420.01339793492
39,3,20,4,2,3,2,46,0,83459.5950391373
22,3,34,1,2,1,5,31,100,88749.12641314843
31,1,22,2,0,2,4,57,50,65981.96625447433
59,4,11,1,0,0,0,54,0,55379.258456742544
21,1,28,5,2,2,0,47,50,93947.77591893545
55,2,26,4,2,1,3,44,50,84180.30101768435
33,3,5,3,1,5,0,30,50,49340.97609642813
35,2,20,4,2,1,4,58,50,77538.51175075295
38,4,6,3,2,3,2,49,0,56167.55094381811
53,4,15,2,1,0,3,43,100,66996.0717741459
25,5,4,3,1,0,0,42,0,53784.84853330441
32,2,14,1,1,4,3,54,0,58338.05601040277
55,1,20,3,1,1,3,41,100,73298.0739670008
41,2,3,2,0,3,3,37,100,43166.115072492335
37,3,4,2,2,2,0,36,50,47725.207820623626
31,4,6,4,1,3,1,37,50,65747.82442176975
49,4,34,2,0,1,0,47,0,93517.7138265217
59,2,35,1,2,3,0,50,50,86066.99074877503
26,2,14,3,1,1,0,57,100,65981.1979775703
51,2,27,5,1,2,0,44,100,92131.9487740505
38,3,1,2,0,2,0,57,50,42390.40280063833
25,3,4,3,2,0,3,36,0,50644.61787729113
39,1,6,4,1,4,3,30,50,57665.48724527244
46,2,21,5,1,5,0,35,100,85339.55074182063
56,1,30,4,1,4,2,52,100,93615.25514069088
26,5,31,1,1,3,2,45,0,85970.2204168676
24,3,7,4,0,0,1,53,100,58544.055882079636
30,4,10,3,2,0,2,50,0,66095.25800060866
34,5,0,5,1,2,4,43,0,58185.469525792614
22,4,39,4,1,2,4,37,50,111618.87010703536
24,5,18,4,0,2,2,39,50,82565.56803820607
42,1,37,1,2,3,0,56,0,89175.75003109261
56,1,36,3,2,4,2,46,50,98937.23091527318
28,3,6,4,2,4,4,44,100,59314.114067143004
22,5,24,2,1,0,3,49,0,76348.0438159537
48,2,21,1,1,4,1,58,50,65111.8125799032
25,2,26,1,0,0,3,40,0,68247.85219569721
36,3,37,1,0,2,3,35,0,89337.13461512582
45,4,38,3,0,3,1,33,0,104744.38370256756
40,2,14,4,1,1,0,58,50,72853.82762326601
27,3,1,4,1,4,1,34,0,52037.64313372417
40,3,7,3,1,2,0,40,0,57970.101041188005
30,4,5,3,2,2,4,41,0,55502.67745261882
57,2,19,2,0,4,2,40,50,67372.87467608854
27,2,26,5,0,1,4,47,0,94893.09517781764
43,2,22,5,2,3,4,36,0,87478.10789277218
54,1,39,1,2,4,4,54,50,89524.72951766152
33,2,16,4,2,3,2,52,0,75389.27430517355
33,5,12,1,1,2,0,30,0,56799.03354827943
29,1,3,4,2,4,1,45,0,49325.4972335596
31,1,19,4,1,3,0,47,0,73046.209985422
57,1,24,2,1,0,0,41,0,72135.07926453228
53,1,21,3,0,0,3,40,100,73577.04433831974
29,3,16,3,2,0,2,37,0,70553.20950837765
36,5,39,3,1,3,0,30,100,107979.96119508795
36,4,10,5,1,0,0,45,100,72246.81582604705
22,2,24,3,2,2,4,31,100,80528.72443099598
50,1,4,5,1,3,3,50,100,60004.00712136605
20,4,20,1,1,2,1,59,100,61537.2104669773
31,3,25,5,1,1,3,35,50,89540.10737810649
58,4,15,4,2,3,4,46,50,77321.24778368384
23,1,39,2,1,0,4,46,50,94621.91351045927
32,5,20,2,0,0,4,31,100,76591.01449721199
53,4,31,4,2,1,2,48,0,96705.18433589107
40,1,3,1,0,4,4,38,0,36365.15849685902
41,1,37,2,0,1,0,32,0,89824.42601327109
23,2,7,4,0,0,2,53,0,60143.654613542865
37,2,8,2,1,0,4,51,50,50251.58957990515
24,5,16,5,1,4,2,39,100,80911.45694485023
38,2,12,2,0,1,0,34,50,58083.44615602941
21,5,8,5,0,2,4,38,0,73003.21020000537
31,3,5,5,2,1,4,53,100,62830.27318290715
36,3,26,2,0,2,0,43,0,78851.32023854315
29,2,36,2,1,0,4,40,50,94801.13570050304
53,3,38,5,0,0,0,48,50,113625.0810360756
25,4,23,2,0,1,4,52,50,77378.22565269587
30,4,10,3,0,4,3,43,100,66887.88124852459
31,3,34,3,2,3,2,43,100,96821.51489335934
28,4,28,4,2,2,1,33,50,98305.60154380629
21,5,7,3,0,0,3,37,100,59310.599478402946
27,1,16,1,0,2,3,36,0,55158.97805232044
30,2,6,3,1,1,2,32,100,51900.04729274249
55,5,11,3,1,4,3,52,0,66804.72488701175
29,4,14,1,2,2,0,51,50,58928.77330131833
40,1,28,5,2,0,3,51,50,95317.40456983326
39,2,23,3,1,3,1,43,50,78020.56554522911
27,5,36,4,2,4,0,40,100,109701.73041619033
55,2,13,3,1,1,2,55,0,64528.36418369265
48,3,10,3,2,0,2,48,50,58068.404919943976
31,4,34,1,1,4,2,33,0,86758.31336546502
33,5,16,1,1,0,0,58,50,61480.216264117575
40,5,26,4,2,1,2,33,0,95316.19314968253
41,1,2,2,2,1,2,51,50,42231.3810055448
40,1,1,1,2,3,1,58,0,32512.36032326581
49,1,3,2,0,4,4,54,0,42597.018169089686
58,2,17,4,0,3,4,50,0,73532.8245398348
39,4,19,3,2,3,4,37,100,77799.26043709282
43,2,20,3,2,3,2,50,50,79842.60738516843
42,4,13,2,2,2,0,44,0,65611.1343759457
26,5,7,4,2,1,2,45,100,68189.82462422337
28,2,1,4,1,3,4,51,100,54081.43236183745
20,2,25,1,0,2,1,51,100,72537.19064130551
45,2,18,2,2,2,2,33,0,68245.33192870666
57,3,27,1,0,2,2,39,0,75474.00828582571
57,4,28,2,0,3,2,55,100,86446.31028855067
41,4,4,1,1,2,0,34,50,42118.765990370404
29,2,27,1,2,3,1,33,0,77572.12801385066
25,3,25,4,0,4,1,31,0,86693.51184650157
36,2,4,4,1,1,1,47,50,54816.68833012016
57,4,14,3,2,0,1,37,0,68218.71544661223
43,5,8,3,2,3,4,44,50,62157.761151985746
29,3,31,4,0,5,2,33,50,98502.68089009816
27,3,25,4,1,3,1,42,0,85194.35210263976
40,2,36,1,1,4,3,43,100,87991.02678731659
25,5,14,3,1,1,3,38,0,73638.31845809304
40,4,3,4,1,1,4,57,100,57430.58211453696
58,1,35,2,2,2,3,35,0,91031.0404961575
43,4,19,2,0,3,3,41,100,67687.5243441898
52,4,26,3,0,3,3,57,50,85100.3441141336
37,5,20,2,1,0,4,42,100,78326.02861017057
47,3,21,1,1,2,2,50,100,65965.24080805501
51,4,6,3,1,2,4,52,0,56033.22997771778
31,3,30,4,0,0,0,35,50,95511.5635919729
46,5,16,2,2,2,0,49,100,68247.61664236746
29,5,6,1,2,2,3,55,100,42958.521078429716
51,2,18,4,1,4,3,54,0,77502.98844991928
45,1,27,5,2,1,2,51,50,93340.12627676823
44,5,9,1,2,0,3,48,100,55234.78828332179
30,5,26,2,0,4,0,49,0,84561.88322128207
42,3,12,1,1,4,3,49,50,52742.4877157956
53,5,1,5,2,4,2,37,100,62287.79366867243
59,4,21,5,1,2,0,34,100,88250.1540302748
42,2,19,1,1,0,3,37,100,63348.70478575435
